license_type,dba_name,account_business_street,license_number,account_business_city,account_business_state_province,account_business_zip_postal_code,classification,full_address,lon,lat
Pharmacy,Pharmax Pharmacy #1343,113 St Francois Plaza,005737,Leadington,Missouri,63601,Class A (Community/Ambulatory); Class C (Long-Term Care),"113 St Francois Plaza, Leadington, Missouri, 63601",-90.48721689999999,37.8389925
Pharmacy,Sterling Healthcare Services,"808 Hunter, Suite 1",005741,Sikeston,Missouri,63801,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class H (Sterile Product Compounding); Class J (Shared Services),"808 Hunter, Suite 1, Sikeston, Missouri, 63801",-89.57930963797918,36.88433688111297
Pharmacy,Boone Plaza Pharmacy,1600 East Broadway,005802,Columbia,Missouri,65201,Class A (Community/Ambulatory),"1600 East Broadway, Columbia, Missouri, 65201",-92.3157442,38.9493002
Pharmacy,Walgreens #03594,210 State Hwy 165,005854,Branson,Missouri,65616,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"210 State Hwy 165, Branson, Missouri, 65616",-93.2805302,36.6369822
Pharmacy,Mizzou Pharmacy - Ellis Fischel,"One Hospital Drive, Room PT 2000",005856,Columbia,Missouri,65212,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"One Hospital Drive, Room PT 2000, Columbia, Missouri, 65212",-92.3286259,38.9376062
Pharmacy,Walgreens #03689,1140 E Kearney St,005905,Springfield,Missouri,65803,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1140 E Kearney St, Springfield, Missouri, 65803",-93.2754459,37.2401473
Pharmacy,Grove Pharmacy-Home Infusion Division,3050 S National Ave Ste 109,005915,Springfield,Missouri,65804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3050 S National Ave Ste 109, Springfield, Missouri, 65804",-93.27677349999999,37.1585077
Pharmacy,Omnicare of Springfield,"1947 West Sunset, Suite 200",005927,Springfield,Missouri,65807,Class A (Community/Ambulatory); Class C (Long-Term Care); Class H (Sterile Product Compounding); Class J (Shared Services),"1947 West Sunset, Suite 200, Springfield, Missouri, 65807",-93.31959309999999,37.1671166
Pharmacy,Harris Pharmacy,1224 First Street,005953,Kennett,Missouri,63857,Class A (Community/Ambulatory); Class C (Long-Term Care),"1224 First Street, Kennett, Missouri, 63857",-90.0430794,36.2370971
Pharmacy,Walgreen #03687,4492 Central School Road,005996,St. Peters,Missouri,63304,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"4492 Central School Road, St. Peters, Missouri, 63304",-90.6104275,38.7424768
Pharmacy,Hy-Vee Pharmacy,1617 E 9th St,006014,Trenton,Missouri,64683,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1617 E 9th St, Trenton, Missouri, 64683",-93.6015998,40.0751431
Pharmacy,Semo Drugs Of Kennett,1300 First St,006018,Kennett,Missouri,63857,Class A (Community/Ambulatory); Class C (Long-Term Care),"1300 First St, Kennett, Missouri, 63857",-90.0419902,36.2369095
Pharmacy,Hy-vee Pharmacy #2,310 SW Ward Rd,006028,Lee's Summit,Missouri,64081,Class A (Community/Ambulatory); Class J (Shared Services),"310 SW Ward Rd, Lee's Summit, Missouri, 64081",-94.3977964,38.9098046
Pharmacy,Price Chopper Pharmacy #43,1600 SE Blue Parkway,006045,Lees Summit,Missouri,64063,Class A (Community/Ambulatory),"1600 SE Blue Parkway, Lees Summit, Missouri, 64063",-94.34516630000002,38.9034759
Pharmacy,Mizzou Pharmacy - Hitt Street,1020 Hitt Street,006065,Columbia,Missouri,65212,Class A (Community/Ambulatory); Class J (Shared Services),"1020 Hitt Street, Columbia, Missouri, 65212",-92.32499639999999,38.93876410000001
Pharmacy,"Medicine Shoppe, The","11330 Gravois Rd., Ste 202",006114,Saint Louis,Missouri,63126,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"11330 Gravois Rd., Ste 202, Saint Louis, Missouri, 63126",-90.37444160000001,38.5385804
Pharmacy,Fitzpatrick Pharmacy,15394 Manchester Road,006166,Ellisville,Missouri,63011,Class A (Community/Ambulatory); Class C (Long-Term Care); Class G (Medical Gas),"15394 Manchester Road, Ellisville, Missouri, 63011",-90.56193479999999,38.5920535
Pharmacy,Walgreens #04225,1701 NW St Rte 7,006244,Blue Springs,Missouri,64014,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1701 NW St Rte 7, Blue Springs, Missouri, 64014",-94.27226739999999,39.0376337
Pharmacy,Walgreens #04182,1801 E Langsford Rd,006245,Lees Summit,Missouri,64063,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1801 E Langsford Rd, Lees Summit, Missouri, 64063",-94.3384367,38.9161979
Pharmacy,Moser Pharmacy,900 South Main Street,006290,Salem,Missouri,65560,Class A (Community/Ambulatory); Class C (Long-Term Care),"900 South Main Street, Salem, Missouri, 65560",-91.53533019999999,37.6371709
Pharmacy,Walgreens #04222,5400 Independence Ave,006323,Kansas City,Missouri,64123,Class A (Community/Ambulatory); Class J (Shared Services),"5400 Independence Ave, Kansas City, Missouri, 64123",-94.5184991,39.1056838
Pharmacy,Walgreens #04345,2700 Telegraph Rd,006343,St. Louis,Missouri,63125,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"2700 Telegraph Rd, St. Louis, Missouri, 63125",-90.291895,38.5100667
Pharmacy,Walgreens #04235,7500 Wornall Rd,006418,Kansas City,Missouri,64114,Class A (Community/Ambulatory); Class J (Shared Services),"7500 Wornall Rd, Kansas City, Missouri, 64114",-94.5949292,38.9919941
Pharmacy,Lakeland Pharmacy,18565 Bus Hwy 13,006432,Branson West,Missouri,65737,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"18565 Bus Hwy 13, Branson West, Missouri, 65737",-93.3758301,36.7047664
Pharmacy,Sam's Pharmacy 10-8296,3660 E. Sunshine St,006437,Springfield,Missouri,65809,Class A (Community/Ambulatory); Class J (Shared Services),"3660 E. Sunshine St, Springfield, Missouri, 65809",-93.219718,37.1783671
Pharmacy,Walgreens #04466,3645 Frederick Ave,006438,St. Joseph,Missouri,64506,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3645 Frederick Ave, St. Joseph, Missouri, 64506",-94.8041367,39.7774914
Pharmacy,Sam's Pharmacy 10-8182,13455 Manchester Road,006464,St. Louis,Missouri,63131,Class A (Community/Ambulatory); Class J (Shared Services),"13455 Manchester Road, St. Louis, Missouri, 63131",-90.4708795,38.5989334
Pharmacy,Walgreens #04970,2310 S Old Hwy 94,006515,Saint Charles,Missouri,63303,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"2310 S Old Hwy 94, Saint Charles, Missouri, 63303",-90.5404889,38.7598756
Pharmacy,Walgreens #04866,15390 New Halls Ferry Road,006559,Florissant,Missouri,63031,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"15390 New Halls Ferry Road, Florissant, Missouri, 63031",-90.3087133,38.82566560000001
Pharmacy,Walgreens #04972,3937 Vogel Road,006563,Arnold,Missouri,63010,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"3937 Vogel Road, Arnold, Missouri, 63010",-90.3926662,38.4145158
Pharmacy,Hy-Vee Pharmacy,1307 E. North Avenue,006572,Belton,Missouri,64012,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1307 E. North Avenue, Belton, Missouri, 64012",-94.5135628,38.8119449
Pharmacy,Sinks Pharmacy Select LLC,935 Parkwood Dr,2019033963,Rolla,Missouri,65401,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"935 Parkwood Dr, Rolla, Missouri, 65401",-91.78286229999999,37.9289171
Pharmacy,John's Pharmacy Puxico,190 East Richardson Ave,2022009575,Puxico,Missouri,63960,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"190 East Richardson Ave, Puxico, Missouri, 63960",-90.1590811,36.94979379999999
Pharmacy,Chillicothe Pharmacy Services,300 W Business Hwy 36,2022016112,Chillicothe,Missouri,64601,Class A (Community/Ambulatory); Class C (Long-Term Care),"300 W Business Hwy 36, Chillicothe, Missouri, 64601",-93.5392403,39.7734593
Pharmacy,"Summers Pharmacy of Slater, LLC",102 E Maple St.,2019036880,Slater,Missouri,65349,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services); Class R (Remote Dispensing Site Pharmacy),"102 E Maple St., Slater, Missouri, 65349",-93.06075779999999,39.2201423
Pharmacy,BJC Behavioral Health North Pharmacy,1150 Graham Road Ste 102,2022028395,Florissant,Missouri,63031,Class A (Community/Ambulatory); Class J (Shared Services),"1150 Graham Road Ste 102, Florissant, Missouri, 63031",-90.33356909999999,38.7792845
Pharmacy,SSM Health Specialty Pharmacy,3662 Park Avenue Ste 155,2022020608,Saint Louis,Missouri,63110,Class A (Community/Ambulatory); Class J (Shared Services),"3662 Park Avenue Ste 155, Saint Louis, Missouri, 63110",-90.24112819999999,38.6207602
Pharmacy,Walgreens Central Fill #21394,"2601 Hughes Road, Suite 103",2022030418,Liberty,Missouri,64068,Class A (Community/Ambulatory); Class J (Shared Services),"2601 Hughes Road, Suite 103, Liberty, Missouri, 64068",-94.45587669999999,39.2023089
Pharmacy,Hy-Vee Pharmacy Fulfillment Ctr. (4065),8701 Elmwood Ave Ste 150,2022021881,Kansas City,Missouri,64132,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"8701 Elmwood Ave Ste 150, Kansas City, Missouri, 64132",-94.53300019999999,38.9675718
Pharmacy,Hixson Drug,604A E South St,2019045775,Ozark,Missouri,65721,Class A (Community/Ambulatory),"604A E South St, Ozark, Missouri, 65721",-93.2017414,37.003294
Pharmacy,St Louis Pharmacy,15 N. Sarah,2019045094,Saint Louis,Missouri,63108,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"15 N. Sarah, Saint Louis, Missouri, 63108",-90.24678589999999,38.6374952
Pharmacy,Katy Trail Pharmacy,305 W Main St,2022047122,Sedalia,Missouri,65301,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding),"305 W Main St, Sedalia, Missouri, 65301",-93.22987719999999,38.7108892
Pharmacy,Pratts Rexall Drugs,100 Dwayne Von Behren Drive,000129,New Haven,Missouri,63068,Class A (Community/Ambulatory); Class C (Long-Term Care),"100 Dwayne Von Behren Drive, New Haven, Missouri, 63068",-91.21207989999999,38.6011889
Pharmacy,Bass Pro Shops Family Pharmacy,"2425 E Kearney St, Ste 200",2022038068,Springfield,Missouri,65803-4969,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"2425 E Kearney St, Ste 200, Springfield, Missouri, 65803-4969",-93.2468524,37.2401052
Pharmacy,Piedmont Family Pharmacy,#1 Hal's Plaza Dr,2019047801,Piedmont,Missouri,63957,Class A (Community/Ambulatory); Class C (Long-Term Care),"#1 Hal's Plaza Dr, Piedmont, Missouri, 63957",-90.6990575,37.1394386
Pharmacy,Mercy Pharmacy - JFK Clinic,615 S New Ballas Rd,001818,Saint Louis,Missouri,63141,Class A (Community/Ambulatory); Class J (Shared Services),"615 S New Ballas Rd, Saint Louis, Missouri, 63141",-90.4456862,38.6473625
Pharmacy,Hometown Pharmacy,1409 N. Jefferson Street,002190,Carrollton,Missouri,64633,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1409 N. Jefferson Street, Carrollton, Missouri, 64633",-93.49481829999999,39.3757236
Pharmacy,Walgreens #06254,7199 Natural Bridge Rd.,002209,Saint Louis,Missouri,63121,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"7199 Natural Bridge Rd., Saint Louis, Missouri, 63121",-90.29175889999999,38.7016078
Pharmacy,Stoner Drug,315 S. Main St.,002402,Rock Port,Missouri,64482,Class A (Community/Ambulatory); Class C (Long-Term Care),"315 S. Main St., Rock Port, Missouri, 64482",-95.5145435,40.4120195
Pharmacy,Genoa Healthcare LLC,105 Pfeiffer Ave Ste B,2023018724,Kirksville,Missouri,63501,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services); Class R (Remote Dispensing Site Pharmacy),"105 Pfeiffer Ave Ste B, Kirksville, Missouri, 63501",-92.5588624,40.1947511
Pharmacy,"Clarest Health 7931, LLC",509 South Union Avenue,2022040569,Springfield,Missouri,65802,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"509 South Union Avenue, Springfield, Missouri, 65802",-93.2340067,37.2042526
Pharmacy,Sterling Retail KC,3338 NE Ralph Powell Rd Ste E,2022046115,Lees Summit,Missouri,64064,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3338 NE Ralph Powell Rd Ste E, Lees Summit, Missouri, 64064",-94.3598377,38.9726054
Pharmacy,Costco Pharmacy #1488,8685 Olive Blvd,2022038860,University City,Missouri,63132,Class A (Community/Ambulatory); Class J (Shared Services),"8685 Olive Blvd, University City, Missouri, 63132",-90.3602163,38.6745583
Pharmacy,MediCenter Pharmacy 2220,2220 Main St,2020003956,Scott City,Missouri,63780,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"2220 Main St, Scott City, Missouri, 63780",-89.5370403,37.2149392
Pharmacy,Genoa Healthcare LLC,1401 Maple Street Suite P,2020008741,Farmington,Missouri,63640,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services); Class R (Remote Dispensing Site Pharmacy),"1401 Maple Street Suite P, Farmington, Missouri, 63640",-90.4454333,37.7909621
Pharmacy,Merryfield Pharmacy Inc,200 W. Benton St.,002637,Windsor,Missouri,65360,Class A (Community/Ambulatory); Class C (Long-Term Care),"200 W. Benton St., Windsor, Missouri, 65360",-93.52276119999999,38.5332955
Pharmacy,Austin Plaza Pharmacy Inc,410 East High St Ste A,002790,Potosi,Missouri,63664,Class A (Community/Ambulatory),"410 East High St Ste A, Potosi, Missouri, 63664",-90.78085019999999,37.9324342
Pharmacy,Walgreens #00854,5764 S. Lindbergh Blvd,002834,Saint Louis,Missouri,63123,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"5764 S. Lindbergh Blvd, Saint Louis, Missouri, 63123",-90.3485085,38.5237232
Pharmacy,Walgreens #01633,7398 N. Lindbergh,002853,Hazelwood,Missouri,63042,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"7398 N. Lindbergh, Hazelwood, Missouri, 63042",-90.3541298,38.7836272
Pharmacy,Swope Health Services,3801 Dr Martin Luther King Jr Blvd,002902,Kansas City,Missouri,64130,Class A (Community/Ambulatory); Class C (Long-Term Care),"3801 Dr Martin Luther King Jr Blvd, Kansas City, Missouri, 64130",-94.5398225,39.0349625
Pharmacy,Salem Memorial Hospital Pharmacy,35629 Hwy 72,003169,Salem,Missouri,65560,Class A (Community/Ambulatory); Class B (Hospital Pharmacy); Class C (Long-Term Care),"35629 Hwy 72, Salem, Missouri, 65560",-91.5692287,37.6604427
Pharmacy,"Grove Professional Pharmacy, Ltd","3050 S. National Ave., Ste. 109",003203,Springfield,Missouri,65804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"3050 S. National Ave., Ste. 109, Springfield, Missouri, 65804",-93.27677349999999,37.1585077
Pharmacy,Sam's Health Mart Pharmacy #1,300 N. Morley,003205,Moberly,Missouri,65270,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"300 N. Morley, Moberly, Missouri, 65270",-92.4331091,39.4210915
Pharmacy,Beckwith Pharmacy,"107 A North Lincoln Dr., PO Box 204",003220,Troy,Missouri,63379,Class A (Community/Ambulatory); Class C (Long-Term Care),"107 A North Lincoln Dr., PO Box 204, Troy, Missouri, 63379",-90.9701793,38.9846259
Pharmacy,L & S Discount Pharmacy,406 South Main St.,003350,Charleston,Missouri,63834,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"406 South Main St., Charleston, Missouri, 63834",-89.349631,36.92121960000001
Pharmacy,Walgreens #07185,917 Chesterfield Parkway East,003418,Chesterfield,Missouri,63017,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"917 Chesterfield Parkway East, Chesterfield, Missouri, 63017",-90.5533677,38.655546
Pharmacy,Walgreens #03305,12661 Olive Blvd,003497,Creve Coeur,Missouri,63141,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"12661 Olive Blvd, Creve Coeur, Missouri, 63141",-90.468522,38.6791683
Pharmacy,Walgreens #09481,12509 Dorsett Road,003531,Maryland Heights,Missouri,63043,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"12509 Dorsett Road, Maryland Heights, Missouri, 63043",-90.45299589999999,38.7149206
Pharmacy,Rogers Pharmacy,607 State,003601,Mound City,Missouri,64470,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"607 State, Mound City, Missouri, 64470",-95.2327648,40.1317053
Pharmacy,J & D Pharmacy Inc,Truman Village/1330 Commercial St,003756,Warsaw,Missouri,65355,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"Truman Village/1330 Commercial St, Warsaw, Missouri, 65355",-93.36728804741604,38.25117313092361
Pharmacy,Rogers Pharmacy,411 Main,003813,Tarkio,Missouri,64491,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"411 Main, Tarkio, Missouri, 64491",-95.38007089999999,40.440247
Pharmacy,Walgreens #05228,4400 Lemay Ferry Rd,003867,Saint Louis,Missouri,63129,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"4400 Lemay Ferry Rd, Saint Louis, Missouri, 63129",-90.3322798,38.5005359
Pharmacy,Walgreens #03243,1301 S 5th St,003885,St. Charles,Missouri,63301,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1301 S 5th St, St. Charles, Missouri, 63301",-90.493218099999993,38.7720442
Pharmacy,Walgreens #10429,15253 Manchester Road,003889,Ballwin,Missouri,63011,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"15253 Manchester Road, Ballwin, Missouri, 63011",-90.5572122,38.5933893
Pharmacy,Express Rx of Joplin,1227 E 32nd St Ste 5,2020008738,Joplin,Missouri,64804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1227 E 32nd St Ste 5, Joplin, Missouri, 64804",-94.50128289999999,37.0554001
